,1,2,3,4,5,6,7,8,9,normalized,total_demand,total_supply
"(('V_TR', 'night'), ('CV8', 'night'), ('CV8', 'morning'), ('CV3', 'morning'), ('CV12', 'night'), ('CV12', 'morning'))",0.9201,0.6319,0.3269,0.7526,0.7594,0.261,154090.1651,16378.2305,0.7813,8.892251004435463,25.67156982421875,42.34249496459961
"(('V_TR', 'night'), ('CV8', 'night'), ('CV3', 'night'), ('CV3', 'morning'), ('CV12', 'night'), ('CV12', 'morning'))",0.9241,0.6474,0.3268,0.7522,0.7612,0.2621,149582.1462,16362.3604,0.7775,8.908871891633869,25.65672492980957,42.350120544433594
"(('V_TR', 'night'), ('CV8', 'morning'), ('CV3', 'night'), ('CV3', 'morning'), ('CV12', 'night'), ('CV12', 'morning'))",0.9248,0.6474,0.3293,0.7575,0.7632,0.2628,149585.1977,16338.96,0.7846,8.863359711376672,25.836984634399414,42.32060241699219
"(('V_TR', 'morning'), ('CV8', 'night'), ('CV8', 'morning'), ('CV3', 'night'), ('CV3', 'morning'), ('CV12', 'night'))",0.9287,0.7408,0.3353,0.7535,0.7701,0.3216,112699.846,16864.9785,0.773,8.940557588235317,25.701335906982422,42.33272171020508
"(('V_TR', 'morning'), ('CV8', 'night'), ('CV8', 'morning'), ('CV3', 'night'), ('CV3', 'morning'), ('CV12', 'morning'))",0.9291,0.7467,0.3417,0.7554,0.7807,0.5055,110299.2226,16722.5898,0.774,8.85680581343943,25.767711639404297,42.210289001464844
"(('V_TR', 'morning'), ('CV8', 'night'), ('CV8', 'morning'), ('CV3', 'night'), ('CV12', 'night'), ('CV12', 'morning'))",0.9249,0.758,0.3367,0.7399,0.7737,0.5157,104324.1074,16774.1445,0.7545,8.846909814205011,25.239299774169922,42.251041412353516
"(('V_TR', 'morning'), ('CV8', 'night'), ('CV8', 'morning'), ('CV3', 'morning'), ('CV12', 'night'), ('CV12', 'morning'))",0.9292,0.627,0.3389,0.7552,0.7788,0.2434,154030.9171,16926.8125,0.7769,8.874738128442363,25.759244918823242,42.60599899291992
"(('V_TR', 'morning'), ('CV8', 'night'), ('CV3', 'night'), ('CV3', 'morning'), ('CV12', 'night'), ('CV12', 'morning'))",0.9298,0.7397,0.3385,0.752,0.7782,0.5016,111699.0218,16772.6367,0.7685,8.91789919567286,25.649578094482422,42.290748596191406
"(('V_TR', 'morning'), ('CV8', 'morning'), ('CV3', 'night'), ('CV3', 'morning'), ('CV12', 'night'), ('CV12', 'morning'))",0.9264,0.7432,0.3351,0.7444,0.7735,0.5009,112069.8067,16771.9492,0.7582,8.987677783527493,25.39274024963379,42.28919219970703
"(('CV8', 'night'), ('CV8', 'morning'), ('CV3', 'night'), ('CV3', 'morning'), ('CV12', 'night'), ('CV12', 'morning'))",0.9273,0.745,0.3317,0.7507,0.7707,0.5019,111126.2449,16744.2773,0.7664,8.999036438881191,25.60690689086914,42.2656135559082
"(('V_TR', 'night'), ('V_TR', 'morning'), ('CV8', 'night'), ('CV8', 'morning'), ('CV3', 'night'), ('CV3', 'morning'), ('CV12', 'night'))",0.9265,0.7242,0.3298,0.7512,0.7653,0.316,119184.179,16782.9824,0.7699,8.977267801731028,25.622833251953125,42.257442474365234
"(('V_TR', 'night'), ('V_TR', 'morning'), ('CV8', 'night'), ('CV8', 'morning'), ('CV3', 'night'), ('CV3', 'morning'), ('CV12', 'morning'))",0.9256,0.745,0.3395,0.7479,0.7749,0.5019,111036.1103,16678.2539,0.762,8.97674281878303,25.511035919189453,42.154232025146484
"(('V_TR', 'night'), ('V_TR', 'morning'), ('CV8', 'night'), ('CV8', 'morning'), ('CV3', 'night'), ('CV12', 'night'), ('CV12', 'morning'))",0.9184,0.7605,0.3249,0.7371,0.7599,0.5174,103133.5801,16729.3184,0.7502,8.814798988667352,25.143287658691406,42.23475646972656
"(('V_TR', 'night'), ('V_TR', 'morning'), ('CV8', 'night'), ('CV8', 'morning'), ('CV3', 'morning'), ('CV12', 'night'), ('CV12', 'morning'))",0.9217,0.6823,0.3289,0.7417,0.7659,0.4773,132197.6311,16732.9707,0.7563,8.990901962299212,25.300336837768555,42.25663375854492
"(('V_TR', 'night'), ('V_TR', 'morning'), ('CV8', 'night'), ('CV3', 'night'), ('CV3', 'morning'), ('CV12', 'night'), ('CV12', 'morning'))",0.9283,0.7467,0.3325,0.7537,0.7721,0.5019,109656.8386,16744.2207,0.7706,8.929340880527045,25.7073974609375,42.261756896972656
"(('V_TR', 'night'), ('V_TR', 'morning'), ('CV8', 'morning'), ('CV3', 'night'), ('CV3', 'morning'), ('CV12', 'night'), ('CV12', 'morning'))",0.9295,0.7323,0.3349,0.7524,0.7748,0.4942,115935.2299,16743.5625,0.7691,8.932633477270734,25.663936614990234,42.258174896240234
"(('V_TR', 'night'), ('CV8', 'night'), ('CV8', 'morning'), ('CV3', 'night'), ('CV3', 'morning'), ('CV12', 'night'), ('CV12', 'morning'))",0.9239,0.6474,0.3273,0.7556,0.7616,0.2628,149577.3583,16357.1182,0.7821,8.876737325828708,25.774688720703125,42.33153533935547
"(('V_TR', 'morning'), ('CV8', 'night'), ('CV8', 'morning'), ('CV3', 'night'), ('CV3', 'morning'), ('CV12', 'night'), ('CV12', 'morning'))",0.9295,0.7471,0.338,0.7497,0.7777,0.5019,109746.8058,16782.5977,0.7647,8.917718702601924,25.57293701171875,42.29745101928711
all_open,0.9273,0.745,0.3317,0.7507,0.7707,0.5019,111126.2449,16744.2773,0.7664,8.999036438881191,25.60690689086914,42.2656135559082
