,"('V_CO', 'day')","('V_CO', 'night')","('V_MV1', 'day')","('V_MV1', 'night')","('V_MV2', 'day')","('V_MV2', 'night')","('CV7', 'day')","('CV7', 'night')","('CV9', 'day')","('CV9', 'night')",1,2,3,4,5,6,7,8,9
604,1,0,0,1,0,1,1,1,0,0,0.897,0.7904,0.3158,0.701,0.7282,0.5326,93352.9333,16539.4062,0.6869
605,1,0,0,1,0,1,1,1,0,1,0.8964,0.7108,0.3151,0.7,0.728,0.5107,125968.7997,16543.5059,0.6863
606,1,0,0,1,0,1,1,1,1,0,0.8975,0.7911,0.3164,0.702,0.729,0.5326,93163.0892,16539.3398,0.6885
607,1,0,0,1,0,1,1,1,1,1,0.8969,0.7908,0.3154,0.7009,0.7282,0.5326,93264.6218,16539.4043,0.6868
608,1,0,0,1,1,0,0,0,0,0,0.8734,0.7763,0.3213,0.6853,0.7246,0.5347,98845.4876,16674.3477,0.651
609,1,0,0,1,1,0,0,0,0,1,0.8727,0.7756,0.3206,0.6848,0.7236,0.5347,98959.0328,16674.7168,0.6503
610,1,0,0,1,1,0,0,0,1,0,0.9031,0.7925,0.321,0.7072,0.7308,0.5347,91684.0578,16453.7559,0.6998
611,1,0,0,1,1,0,0,0,1,1,0.9028,0.7925,0.3211,0.707,0.7305,0.5343,91768.8676,16436.6289,0.6994
612,1,0,0,1,1,0,0,1,0,0,0.8729,0.7753,0.3171,0.6851,0.7246,0.5347,98996.6209,16640.2695,0.6504
613,1,0,0,1,1,0,0,1,0,1,0.8729,0.7753,0.3175,0.6851,0.7246,0.5347,99036.8663,16640.2871,0.6504
614,1,0,0,1,1,0,0,1,1,0,0.9037,0.7925,0.3185,0.7079,0.7326,0.5343,91784.5998,16470.5547,0.7005
615,1,0,0,1,1,0,0,1,1,1,0.9036,0.7925,0.3187,0.7078,0.7325,0.5343,91783.7479,16470.582,0.7004
616,1,0,0,1,1,0,1,0,0,0,0.8971,0.7911,0.3195,0.7011,0.7274,0.5326,92802.5281,16470.7578,0.6877
617,1,0,0,1,1,0,1,0,0,1,0.8971,0.7911,0.3198,0.7011,0.7274,0.5326,92798.2577,16470.7637,0.6877
618,1,0,0,1,1,0,1,0,1,0,0.9021,0.7925,0.3171,0.7044,0.7264,0.5336,91341.3882,16265.9336,0.6967
619,1,0,0,1,1,0,1,0,1,1,0.9021,0.7925,0.3174,0.7043,0.7264,0.5336,91337.3209,16283.0781,0.6966
620,1,0,0,1,1,0,1,1,0,0,0.8986,0.7911,0.3178,0.7034,0.7305,0.5326,92826.2263,16487.6211,0.691
621,1,0,0,1,1,0,1,1,0,1,0.8986,0.7911,0.3181,0.7036,0.7306,0.5326,92807.995,16539.0703,0.6912
622,1,0,0,1,1,0,1,1,1,0,0.9015,0.7929,0.3134,0.7026,0.7265,0.5333,91347.4195,16437.1699,0.6937
623,1,0,0,1,1,0,1,1,1,1,0.9016,0.7929,0.3137,0.7026,0.7264,0.5333,91358.6674,16437.1836,0.6937
624,1,0,0,1,1,1,0,0,0,0,0.8727,0.7756,0.3206,0.6848,0.7236,0.5347,98951.7079,16657.5957,0.6503
625,1,0,0,1,1,1,0,0,0,1,0.8727,0.7753,0.3176,0.6849,0.7244,0.5347,98992.3196,16640.4102,0.6502
626,1,0,0,1,1,1,0,0,1,0,0.9028,0.7925,0.321,0.7069,0.7304,0.5343,91770.7547,16436.6465,0.6995
627,1,0,0,1,1,1,0,0,1,1,0.9035,0.7925,0.3188,0.7077,0.7324,0.5343,91782.1102,16470.6719,0.7003
628,1,0,0,1,1,1,0,1,0,0,0.8729,0.7756,0.3175,0.6851,0.7246,0.5347,98993.0062,16657.4355,0.6504
629,1,0,0,1,1,1,0,1,0,1,0.8729,0.7753,0.3171,0.6851,0.7247,0.5347,98994.5938,16640.2871,0.6505
630,1,0,0,1,1,1,0,1,1,0,0.9036,0.7925,0.3187,0.7078,0.7325,0.5343,91781.6689,16470.5918,0.7005
631,1,0,0,1,1,1,0,1,1,1,0.9037,0.7922,0.3183,0.7079,0.7327,0.5343,91786.9663,16470.5762,0.7006
632,1,0,0,1,1,1,1,0,0,0,0.8971,0.7911,0.3197,0.7011,0.7274,0.5326,92797.2474,16470.7773,0.6877
633,1,0,0,1,1,1,1,0,0,1,0.8976,0.7911,0.3175,0.7029,0.7294,0.5326,92809.0723,16590.9609,0.6895
634,1,0,0,1,1,1,1,0,1,0,0.902,0.7929,0.3173,0.7043,0.7263,0.5336,91346.4707,16283.1045,0.6966
635,1,0,0,1,1,1,1,0,1,1,0.9014,0.7929,0.314,0.7026,0.7264,0.5333,91353.8611,16437.2832,0.6937
636,1,0,0,1,1,1,1,1,0,0,0.898,0.7911,0.3175,0.7025,0.7297,0.5326,92814.841,16539.1836,0.6894
637,1,0,0,1,1,1,1,1,0,1,0.898,0.7911,0.3171,0.7026,0.7298,0.5326,92822.3444,16539.1758,0.6896
638,1,0,0,1,1,1,1,1,1,0,0.9016,0.7929,0.3137,0.7026,0.7264,0.5333,91355.5219,16437.1953,0.6937
639,1,0,0,1,1,1,1,1,1,1,0.9016,0.7929,0.3133,0.7026,0.7265,0.5333,91354.8492,16437.1816,0.6937
640,1,0,1,0,0,0,0,0,0,0,0.8915,0.727,0.313,0.7239,0.7334,0.5055,120234.368,15956.748,0.737
641,1,0,1,0,0,0,0,0,0,1,0.8915,0.727,0.313,0.724,0.7335,0.5055,120211.7934,15956.7559,0.7371
642,1,0,1,0,0,0,0,0,1,0,0.8909,0.7006,0.3129,0.7227,0.7324,0.4692,131373.7877,15922.4609,0.7361
643,1,0,1,0,0,0,0,0,1,1,0.8905,0.6999,0.3126,0.7222,0.7321,0.4692,131413.6949,15922.459,0.7356
644,1,0,1,0,0,0,0,1,0,0,0.9061,0.7295,0.314,0.726,0.7388,0.4734,118378.7792,15923.0547,0.7323
645,1,0,1,0,0,0,0,1,0,1,0.906,0.7295,0.3138,0.7254,0.7384,0.4734,118453.2256,15922.9922,0.7315
646,1,0,1,0,0,0,0,1,1,0,0.9065,0.7295,0.3146,0.7266,0.7391,0.4734,118381.3337,15922.9531,0.7334
647,1,0,1,0,0,0,0,1,1,1,0.9067,0.7256,0.3149,0.7273,0.7394,0.4723,120594.545,15957.2324,0.7343
648,1,0,1,0,0,0,1,0,0,0,0.8896,0.6946,0.308,0.7166,0.7281,0.4565,134515.3671,15939.6738,0.7255
649,1,0,1,0,0,0,1,0,0,1,0.8896,0.6946,0.3082,0.7168,0.7282,0.4565,134536.9801,15939.6543,0.7257
650,1,0,1,0,0,0,1,0,1,0,0.8906,0.6943,0.3097,0.7197,0.73,0.4565,134550.5884,15922.5215,0.7302
651,1,0,1,0,0,0,1,0,1,1,0.8906,0.6943,0.3098,0.7196,0.73,0.4565,134556.5148,15922.5195,0.7301
652,1,0,1,0,0,0,1,1,0,0,0.9056,0.7228,0.3106,0.7221,0.7358,0.4607,122034.9658,15923.0127,0.7261
653,1,0,1,0,0,0,1,1,0,1,0.9058,0.7228,0.3108,0.7223,0.736,0.4607,122096.2577,15905.875,0.7263
654,1,0,1,0,0,0,1,1,1,0,0.9056,0.7228,0.3109,0.7219,0.7356,0.4607,122046.9545,15905.8574,0.7257
655,1,0,1,0,0,0,1,1,1,1,0.9061,0.7228,0.3116,0.7229,0.7365,0.4607,122119.8982,15905.7734,0.7273
656,1,0,1,0,0,1,0,0,0,0,0.8909,0.727,0.3127,0.7227,0.7326,0.5055,119896.5563,15922.5244,0.7351
657,1,0,1,0,0,1,0,0,0,1,0.9078,0.7429,0.3157,0.7272,0.742,0.4745,111891.0386,15922.8457,0.7326
658,1,0,1,0,0,1,0,0,1,0,0.8909,0.7002,0.3132,0.7228,0.7325,0.4692,131071.8925,15922.4912,0.7362
659,1,0,1,0,0,1,0,0,1,1,0.9071,0.7429,0.3155,0.7263,0.741,0.4745,111899.7616,15923.0068,0.7312
660,1,0,1,0,0,1,0,1,0,0,0.906,0.7295,0.3139,0.7254,0.7384,0.4734,117758.8371,15923.0059,0.7315
661,1,0,1,0,0,1,0,1,0,1,0.9071,0.7482,0.3149,0.7266,0.7411,0.4748,110657.0863,15871.6836,0.7312
662,1,0,1,0,0,1,0,1,1,0,0.9065,0.7295,0.315,0.7267,0.7391,0.4734,117757.4731,15922.9668,0.7335
663,1,0,1,0,0,1,0,1,1,1,0.9076,0.7482,0.3159,0.7279,0.7418,0.4748,110663.8511,15871.6426,0.7333
664,1,0,1,0,0,1,1,0,0,0,0.8897,0.6943,0.3084,0.7169,0.7282,0.4565,134225.3514,15939.6855,0.7258
665,1,0,1,0,0,1,1,0,0,1,0.9079,0.7369,0.3129,0.7262,0.7401,0.4614,115266.1543,15871.5732,0.7308
666,1,0,1,0,0,1,1,0,1,0,0.8904,0.6943,0.3098,0.7187,0.7295,0.4565,134277.1725,15922.541,0.7284
667,1,0,1,0,0,1,1,0,1,1,0.9066,0.7369,0.3119,0.7229,0.7379,0.4614,115287.9061,15905.9287,0.726
668,1,0,1,0,0,1,1,1,0,0,0.906,0.7228,0.3111,0.7229,0.7362,0.4607,121438.6716,15905.8926,0.7268
669,1,0,1,0,0,1,1,1,0,1,0.9077,0.7415,0.3129,0.7259,0.7401,0.4621,113980.1313,15923.0518,0.7304
670,1,0,1,0,0,1,1,1,1,0,0.9055,0.7228,0.3111,0.7219,0.7356,0.4607,121452.1241,15905.8848,0.7257
671,1,0,1,0,0,1,1,1,1,1,0.9072,0.7415,0.3128,0.724,0.7391,0.4621,113993.4191,15905.8477,0.7275
672,1,0,1,0,1,0,0,0,0,0,0.8915,0.727,0.3135,0.7233,0.7334,0.5055,120222.4901,15922.3467,0.736
673,1,0,1,0,1,0,0,0,0,1,0.8914,0.727,0.3135,0.7233,0.7334,0.5055,120235.6889,15956.6406,0.736
674,1,0,1,0,1,0,0,0,1,0,0.892,0.7351,0.3113,0.7251,0.7324,0.509,117555.378,15957.4473,0.738
675,1,0,1,0,1,0,0,0,1,1,0.8903,0.7024,0.3095,0.721,0.7298,0.472,130294.5003,15957.5273,0.7327
676,1,0,1,0,1,0,0,1,0,0,0.906,0.7295,0.3142,0.7248,0.7385,0.4734,118392.2355,15922.877,0.7305
677,1,0,1,0,1,0,0,1,0,1,0.906,0.7295,0.3143,0.7246,0.7383,0.4734,118456.4231,15922.8838,0.7303
678,1,0,1,0,1,0,0,1,1,0,0.9074,0.764,0.3129,0.7289,0.7389,0.5132,104910.5812,15957.9375,0.7358
679,1,0,1,0,1,0,0,1,1,1,0.9077,0.764,0.3133,0.7292,0.7393,0.5132,104973.7004,15957.9395,0.7361
680,1,0,1,0,1,0,1,0,0,0,0.8907,0.6943,0.3099,0.7196,0.7301,0.4565,134547.2403,15922.5176,0.7301
681,1,0,1,0,1,0,1,0,0,1,0.8907,0.6943,0.3099,0.7199,0.7301,0.4565,134552.3313,15922.5254,0.7305
682,1,0,1,0,1,0,1,0,1,0,0.8906,0.6946,0.31,0.7196,0.7301,0.4572,134369.3038,15922.5312,0.7302
683,1,0,1,0,1,0,1,0,1,1,0.8906,0.6946,0.31,0.7196,0.7301,0.4572,134373.9412,15922.541,0.7302
684,1,0,1,0,1,0,1,1,0,0,0.9051,0.7228,0.3102,0.7207,0.7348,0.4607,122046.1391,15905.9102,0.7238
685,1,0,1,0,1,0,1,1,0,1,0.9051,0.7228,0.3104,0.7206,0.7347,0.4607,122101.7602,15905.9219,0.7238
686,1,0,1,0,1,0,1,1,1,0,0.9051,0.7235,0.3104,0.7206,0.7349,0.4614,121844.7429,15905.9199,0.7239
687,1,0,1,0,1,0,1,1,1,1,0.9061,0.7235,0.3118,0.7229,0.7366,0.4614,121913.1502,15905.7773,0.7275
688,1,0,1,0,1,1,0,0,0,0,0.8915,0.727,0.3138,0.7233,0.7334,0.5055,119916.1468,15922.3623,0.736
689,1,0,1,0,1,1,0,0,0,1,0.9065,0.7429,0.315,0.7243,0.7403,0.4745,111905.2397,15922.9287,0.728
690,1,0,1,0,1,1,0,0,1,0,0.892,0.7351,0.3116,0.7251,0.7324,0.509,117245.0893,15957.4727,0.7379
691,1,0,1,0,1,1,0,0,1,1,0.9085,0.7777,0.314,0.7299,0.7412,0.5139,98288.7393,15957.9717,0.7359
692,1,0,1,0,1,1,0,1,0,0,0.906,0.7291,0.3145,0.7246,0.7383,0.4734,117805.6067,15922.8965,0.7303
693,1,0,1,0,1,1,0,1,0,1,0.907,0.7478,0.3156,0.7257,0.7411,0.4748,110668.3261,15871.5312,0.7298
694,1,0,1,0,1,1,0,1,1,0,0.9075,0.764,0.3133,0.7291,0.739,0.5132,104315.4249,15957.9434,0.736
695,1,0,1,0,1,1,0,1,1,1,0.9086,0.7823,0.3142,0.7302,0.7416,0.5146,97034.754,15958.0293,0.736
696,1,0,1,0,1,1,1,0,0,0,0.8906,0.6943,0.3102,0.7196,0.73,0.4565,134234.3879,15922.5391,0.7301
697,1,0,1,0,1,1,1,0,0,1,0.9066,0.7369,0.312,0.7227,0.7379,0.4614,115275.1257,15905.8887,0.7258
698,1,0,1,0,1,1,1,0,1,0,0.8906,0.695,0.3102,0.7196,0.7301,0.4572,134058.2489,15922.5605,0.7302
699,1,0,1,0,1,1,1,0,1,1,0.9066,0.7372,0.3121,0.7228,0.738,0.4621,115224.4564,15905.9033,0.7259
700,1,0,1,0,1,1,1,1,0,0,0.9051,0.7228,0.3106,0.7206,0.7347,0.4607,121451.0161,15905.9316,0.7238
701,1,0,1,0,1,1,1,1,0,1,0.9075,0.7415,0.3131,0.7246,0.7396,0.4621,113988.458,15905.8633,0.7281
702,1,0,1,0,1,1,1,1,1,0,0.9051,0.7235,0.3107,0.7207,0.7348,0.4614,121249.7503,15905.9375,0.7239
703,1,0,1,0,1,1,1,1,1,1,0.9062,0.7408,0.3116,0.7217,0.7374,0.4628,114108.0556,15906.0039,0.7239
704,1,0,1,1,0,0,0,0,0,0,0.9079,0.7629,0.3221,0.7282,0.7488,0.5203,104746.5396,15905.5215,0.7312
705,1,0,1,1,0,0,0,0,0,1,0.9073,0.7629,0.3217,0.7272,0.7479,0.5203,104742.2013,15905.6562,0.7296
706,1,0,1,1,0,0,0,0,1,0,0.9074,0.7629,0.3218,0.7274,0.748,0.5203,104758.2073,15905.6484,0.7298
707,1,0,1,1,0,0,0,0,1,1,0.9078,0.7629,0.3227,0.7282,0.7486,0.5203,104767.4406,15905.5186,0.7311
708,1,0,1,1,0,0,0,1,0,0,0.9097,0.7897,0.3208,0.7321,0.7525,0.5565,93562.0449,15956.6738,0.7359
709,1,0,1,1,0,0,0,1,0,1,0.9097,0.7897,0.3209,0.732,0.7524,0.5565,93559.0737,15922.4043,0.7359
710,1,0,1,1,0,0,0,1,1,0,0.9091,0.7629,0.3206,0.7308,0.7515,0.5203,104757.9608,15956.668,0.7349
711,1,0,1,1,0,0,0,1,1,1,0.9091,0.7629,0.321,0.7309,0.7516,0.5203,104755.6804,15956.6797,0.735
712,1,0,1,1,0,0,1,0,0,0,0.9079,0.7555,0.3191,0.726,0.7467,0.5062,108501.4496,15922.7217,0.7277
713,1,0,1,1,0,0,1,0,0,1,0.9076,0.7555,0.3191,0.7252,0.7462,0.5062,108502.4956,15922.7285,0.727
714,1,0,1,1,0,0,1,0,1,0,0.9074,0.7555,0.3189,0.7242,0.7457,0.5062,108524.081,15905.5674,0.725
715,1,0,1,1,0,0,1,0,1,1,0.9071,0.7555,0.3189,0.7237,0.7452,0.5062,108523.4786,15905.6094,0.7247
716,1,0,1,1,0,0,1,1,0,0,0.9081,0.7555,0.3161,0.7253,0.7476,0.5062,108501.3674,15956.7227,0.7265
717,1,0,1,1,0,0,1,1,0,1,0.9078,0.7555,0.3159,0.7246,0.7471,0.5062,108501.8483,15956.749,0.7258
718,1,0,1,1,0,0,1,1,1,0,0.9089,0.7555,0.3173,0.7274,0.7489,0.5062,108526.7955,15939.5664,0.7302
719,1,0,1,1,0,0,1,1,1,1,0.9089,0.7555,0.3175,0.7274,0.7489,0.5062,108527.1271,15939.6006,0.7302
720,1,0,1,1,0,1,0,0,0,0,0.9079,0.7629,0.3223,0.7283,0.7488,0.5203,104746.4906,15939.8291,0.7312
721,1,0,1,1,0,1,0,0,0,1,0.9096,0.7897,0.3211,0.7319,0.7523,0.5565,93560.7413,15922.5059,0.7357
722,1,0,1,1,0,1,0,0,1,0,0.9078,0.7629,0.3227,0.7282,0.7486,0.5203,104758.0799,15905.5361,0.7312
723,1,0,1,1,0,1,0,0,1,1,0.909,0.7629,0.3211,0.7307,0.7514,0.5203,104760.9686,15922.5029,0.7348
724,1,0,1,1,0,1,0,1,0,0,0.9097,0.7897,0.321,0.7321,0.7525,0.5565,93559.4838,15956.7061,0.7359
725,1,0,1,1,0,1,0,1,0,1,0.9093,0.7897,0.32,0.7309,0.7517,0.5565,93561.991,15922.457,0.7341
726,1,0,1,1,0,1,0,1,1,0,0.9091,0.7629,0.3209,0.7309,0.7515,0.5203,104759.2434,15956.7012,0.735
727,1,0,1,1,0,1,0,1,1,1,0.9092,0.7629,0.3206,0.731,0.7517,0.5203,104744.2115,15956.6758,0.7351
728,1,0,1,1,0,1,1,0,0,0,0.9076,0.7555,0.3191,0.7252,0.7462,0.5062,108501.0777,15922.7451,0.727
729,1,0,1,1,0,1,1,0,0,1,0.9072,0.7552,0.3156,0.7232,0.7462,0.5062,108531.3926,15939.6875,0.7236
730,1,0,1,1,0,1,1,0,1,0,0.9069,0.7555,0.3185,0.723,0.7447,0.5062,108523.3265,15905.6455,0.7231
731,1,0,1,1,0,1,1,0,1,1,0.9088,0.7555,0.3178,0.7275,0.7489,0.5062,108528.1531,15922.5391,0.7303
732,1,0,1,1,0,1,1,1,0,0,0.9078,0.7555,0.3159,0.7246,0.7471,0.5062,108501.9729,15956.7549,0.7258
733,1,0,1,1,0,1,1,1,0,1,0.9081,0.7555,0.3156,0.725,0.7474,0.5062,108501.9426,15956.7432,0.7263
734,1,0,1,1,0,1,1,1,1,0,0.9089,0.7555,0.3175,0.7275,0.7489,0.5062,108526.4693,15939.6045,0.7303
735,1,0,1,1,0,1,1,1,1,1,0.909,0.7555,0.317,0.7276,0.749,0.5062,108527.0308,15939.6045,0.7304
736,1,0,1,1,1,0,0,0,0,0,0.9081,0.7629,0.3229,0.7282,0.7492,0.5203,104756.0675,15871.0586,0.7315
737,1,0,1,1,1,0,0,0,0,1,0.907,0.7629,0.322,0.7259,0.7475,0.5203,104757.3211,15905.5273,0.7279
738,1,0,1,1,1,0,0,0,1,0,0.9095,0.7975,0.3213,0.7321,0.7495,0.5597,91017.0974,15940.498,0.7364
739,1,0,1,1,1,0,0,0,1,1,0.9095,0.7975,0.3217,0.7322,0.7495,0.5597,91018.8242,15940.5029,0.7365
740,1,0,1,1,1,0,0,1,0,0,0.9098,0.7897,0.3213,0.7315,0.7525,0.5565,93580.4081,15956.5586,0.735
741,1,0,1,1,1,0,0,1,0,1,0.9098,0.7897,0.3216,0.7315,0.7525,0.5565,93581.252,15956.5801,0.735
742,1,0,1,1,1,0,0,1,1,0,0.9103,0.7975,0.319,0.7331,0.7515,0.5597,91019.9511,15974.4961,0.7378
743,1,0,1,1,1,0,0,1,1,1,0.9103,0.7975,0.3192,0.7332,0.7515,0.5597,91019.7645,15974.5205,0.7378
744,1,0,1,1,1,0,1,0,0,0,0.907,0.7555,0.3186,0.7237,0.7452,0.5062,108515.2295,15905.6191,0.7246
745,1,0,1,1,1,0,1,0,0,1,0.9071,0.7555,0.3189,0.7237,0.7452,0.5062,108515.675,15888.4727,0.7246
746,1,0,1,1,1,0,1,0,1,0,0.9071,0.7552,0.3188,0.7237,0.7453,0.5076,108554.2641,15888.4805,0.7247
747,1,0,1,1,1,0,1,0,1,1,0.907,0.7552,0.319,0.7237,0.7452,0.5076,108555.4678,15888.4775,0.7246
748,1,0,1,1,1,0,1,1,0,0,0.9091,0.7555,0.3176,0.728,0.7493,0.5062,108515.8008,15939.583,0.7308
749,1,0,1,1,1,0,1,1,0,1,0.9089,0.7555,0.3176,0.7276,0.749,0.5062,108517.3835,15939.6084,0.7304
750,1,0,1,1,1,0,1,1,1,0,0.9095,0.7552,0.3182,0.7285,0.75,0.5076,108555.6005,15922.3027,0.7318
751,1,0,1,1,1,0,1,1,1,1,0.9083,0.7552,0.3168,0.7264,0.748,0.5076,108572.2478,15939.7256,0.7285
752,1,0,1,1,1,1,0,0,0,0,0.9083,0.7626,0.3235,0.7288,0.7496,0.5203,104760.0767,15905.3857,0.732
753,1,0,1,1,1,1,0,0,0,1,0.9088,0.7626,0.321,0.7294,0.7511,0.5203,104764.3844,15956.6758,0.7331
754,1,0,1,1,1,1,0,0,1,0,0.9095,0.7975,0.3216,0.7321,0.7495,0.5597,91015.9181,15940.5322,0.7364
755,1,0,1,1,1,1,0,0,1,1,0.9102,0.7975,0.3194,0.7331,0.7514,0.5597,91019.763,15974.6104,0.7376
756,1,0,1,1,1,1,0,1,0,0,0.9103,0.7897,0.322,0.7327,0.7533,0.5565,93581.4632,15956.5332,0.7369
757,1,0,1,1,1,1,0,1,0,1,0.9098,0.7897,0.3212,0.7315,0.7526,0.5565,93581.9928,15956.5742,0.7351
758,1,0,1,1,1,1,0,1,1,0,0.9102,0.7971,0.3194,0.7342,0.752,0.5597,91086.3139,16129.0479,0.7386
759,1,0,1,1,1,1,0,1,1,1,0.9104,0.7975,0.3194,0.7344,0.7523,0.5597,91022.9549,16231.9258,0.7389
760,1,0,1,1,1,1,1,0,0,0,0.9072,0.7555,0.3191,0.7238,0.7454,0.5062,108512.1437,15888.499,0.7248
761,1,0,1,1,1,1,1,0,0,1,0.9088,0.7555,0.3179,0.7275,0.7489,0.5062,108524.9819,15922.542,0.7303
762,1,0,1,1,1,1,1,0,1,0,0.9072,0.7552,0.3191,0.7238,0.7455,0.5076,108555.6671,15888.5117,0.7247
763,1,0,1,1,1,1,1,0,1,1,0.9088,0.7552,0.318,0.7275,0.749,0.5076,108555.0502,15922.5566,0.7302
764,1,0,1,1,1,1,1,1,0,0,0.9091,0.7555,0.3179,0.7281,0.7494,0.5062,108515.035,15939.6104,0.7309
765,1,0,1,1,1,1,1,1,0,1,0.9089,0.7555,0.3172,0.7275,0.749,0.5062,108516.0592,15939.6016,0.7303
766,1,0,1,1,1,1,1,1,1,0,0.9088,0.752,0.3176,0.7273,0.7489,0.5076,111433.0871,15939.6221,0.7301
767,1,0,1,1,1,1,1,1,1,1,0.9095,0.7552,0.3181,0.7284,0.75,0.5076,108556.5072,15939.4639,0.7317
768,1,1,0,0,0,0,0,0,0,0,0.8811,0.7848,0.3259,0.7203,0.7471,0.5424,96512.771,17227.2656,0.6981
769,1,1,0,0,0,0,0,0,0,1,0.8811,0.7848,0.3259,0.7203,0.7471,0.5424,96516.3447,17227.3457,0.6981
770,1,1,0,0,0,0,0,0,1,0,0.8811,0.7848,0.3259,0.7204,0.7471,0.5424,96471.5926,17227.2734,0.6982
771,1,1,0,0,0,0,0,0,1,1,0.8806,0.7848,0.3252,0.7193,0.7462,0.5424,96525.2029,17227.4707,0.6967
772,1,1,0,0,0,0,0,1,0,0,0.8951,0.7844,0.3235,0.7198,0.7525,0.5435,96502.6514,17247.4102,0.6997
773,1,1,0,0,0,0,0,1,0,1,0.8944,0.7844,0.3229,0.7189,0.7515,0.5435,96523.5265,17247.4629,0.6983
774,1,1,0,0,0,0,0,1,1,0,0.895,0.7844,0.3235,0.7197,0.7524,0.5435,96536.6023,17247.4082,0.6996
775,1,1,0,0,0,0,0,1,1,1,0.8943,0.7844,0.3229,0.7188,0.7514,0.5435,96521.0127,17247.4883,0.6982
776,1,1,0,0,0,0,1,0,0,0,0.9021,0.7767,0.3195,0.7282,0.7439,0.5382,99153.3928,17230.5449,0.7227
777,1,1,0,0,0,0,1,0,0,1,0.9014,0.7763,0.3188,0.7271,0.7429,0.5386,99159.9339,17230.6602,0.7212
778,1,1,0,0,0,0,1,0,1,0,0.9021,0.7763,0.3196,0.7281,0.7439,0.5382,99172.1147,17230.543,0.7227
779,1,1,0,0,0,0,1,0,1,1,0.9021,0.7763,0.3196,0.7281,0.7439,0.5382,99173.8255,17230.543,0.7227
780,1,1,0,0,0,0,1,1,0,0,0.9182,0.795,0.3199,0.7349,0.7526,0.5379,90886.4949,17198.7129,0.7334
781,1,1,0,0,0,0,1,1,0,1,0.9181,0.795,0.3205,0.7317,0.7525,0.5379,90943.011,17198.1953,0.7295
782,1,1,0,0,0,0,1,1,1,0,0.9175,0.795,0.3197,0.7313,0.7517,0.5379,90932.4966,17198.4414,0.7289
783,1,1,0,0,0,0,1,1,1,1,0.9186,0.795,0.321,0.7335,0.7533,0.5379,90946.1022,17198.1816,0.732
784,1,1,0,0,0,1,0,0,0,0,0.879,0.7844,0.3237,0.7154,0.7435,0.5417,96589.5133,17227.6309,0.6912
785,1,1,0,0,0,1,0,0,0,1,0.8941,0.7851,0.3227,0.7158,0.7517,0.5435,96279.4771,17247.5664,0.6944
786,1,1,0,0,0,1,0,0,1,0,0.879,0.7844,0.3237,0.7154,0.7435,0.5417,96581.047,17227.6836,0.6912
787,1,1,0,0,0,1,0,0,1,1,0.8948,0.7844,0.3238,0.7181,0.7533,0.5435,96571.2831,17230.2734,0.6977
788,1,1,0,0,0,1,0,1,0,0,0.8949,0.7844,0.3239,0.7191,0.7523,0.5435,96562.6948,17247.1582,0.6987
789,1,1,0,0,0,1,0,1,0,1,0.8938,0.7851,0.3229,0.7143,0.7522,0.5435,96453.8252,17228.2266,0.6924
790,1,1,0,0,0,1,0,1,1,0,0.8954,0.7844,0.3245,0.7204,0.7532,0.5435,96568.4564,17247.0879,0.7004
791,1,1,0,0,0,1,0,1,1,1,0.894,0.7851,0.3235,0.7151,0.7529,0.5435,96454.6212,17228.0352,0.6936
792,1,1,0,0,0,1,1,0,0,0,0.902,0.7763,0.3197,0.7279,0.7437,0.5382,99206.398,17230.6172,0.7225
793,1,1,0,0,0,1,1,0,0,1,0.919,0.795,0.3215,0.7341,0.755,0.5375,91032.0012,17147.0566,0.7333
794,1,1,0,0,0,1,1,0,1,0,0.902,0.7763,0.3198,0.7279,0.7437,0.5382,99229.8839,17230.6172,0.7224
795,1,1,0,0,0,1,1,0,1,1,0.919,0.795,0.3215,0.7341,0.755,0.5375,91070.808,17147.0645,0.7333
796,1,1,0,0,0,1,1,1,0,0,0.9168,0.795,0.3195,0.7289,0.7508,0.5379,90923.224,17198.2949,0.7256
797,1,1,0,0,0,1,1,1,0,1,0.9191,0.795,0.322,0.7326,0.7559,0.5375,91087.35,17147.0371,0.7315
798,1,1,0,0,0,1,1,1,1,0,0.9168,0.795,0.3195,0.7288,0.7507,0.5379,90967.7392,17181.1562,0.7254
799,1,1,0,0,0,1,1,1,1,1,0.919,0.795,0.3221,0.7325,0.7559,0.5375,91134.2511,17147.0508,0.7314
800,1,1,0,0,1,0,0,0,0,0,0.879,0.7841,0.3237,0.7167,0.7437,0.5417,96616.4279,17227.9473,0.6929
801,1,1,0,0,1,0,0,0,0,1,0.8787,0.7841,0.3231,0.7153,0.7428,0.5417,96632.8844,17228.0117,0.6911
802,1,1,0,0,1,0,0,0,1,0,0.9063,0.7767,0.3181,0.7312,0.7433,0.5386,99302.8227,17231.3281,0.7306
803,1,1,0,0,1,0,0,0,1,1,0.9062,0.776,0.3182,0.7312,0.7433,0.5386,99335.7781,17231.3027,0.7307
804,1,1,0,0,1,0,0,1,0,0,0.896,0.7827,0.3253,0.7214,0.754,0.5435,97271.1248,17246.959,0.702
805,1,1,0,0,1,0,0,1,0,1,0.8959,0.7844,0.3254,0.7214,0.7539,0.5435,96591.1804,17247.0234,0.7019
806,1,1,0,0,1,0,0,1,1,0,0.9239,0.7954,0.3221,0.7356,0.7554,0.5382,90263.0024,17129.5449,0.7385
